Thương hiệu,Chất liệu vỏ,Bảo hành,Kích cỡ (mm),Chất liệu mặt kính,Xuất xứ,Kiểu máy,Chất liệu dây,Độ chịu nước (ATM),Giá tiền (VNĐ)
1.412236244406008,0.20169911200708976,-0.8655382641846863,0.28797242925510214,0.854636672864302,-0.8537263316011443,0.8642523311352349,-1.245839572958885,-0.17408215730874677,2850000.0
0.7614821566862745,0.20169911200708976,-0.8655382641846863,0.77721175687009,0.854636672864302,-0.8537263316011443,-1.2376095553958806,-1.3937487499567627,3.6096729088811697,9590000.0
-0.7175044063131196,0.20169911200708976,0.3481028748565772,0.28797242925510214,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,-0.6785828328007356,38520000.0
-1.0133017189129985,0.20169911200708976,-0.8655382641846863,0.45105220512676475,-1.212514144074221,-0.8537263316011443,-1.2376095553958806,0.824888905011403,-0.17408215730874677,6285000.0
0.05156860644656531,0.20169911200708976,0.3481028748565772,-0.20126689835988582,0.854636672864302,0.3570665766847174,0.5639863473450756,-1.245839572958885,-0.17408215730874677,1750000.0
-0.8358233313530712,-3.9290239985233,3.9890262919803674,0.45105220512676475,0.854636672864302,1.1642618488752918,0.8642523311352349,-1.245839572958885,-0.6785828328007356,3838500.0
0.11072806896654107,0.20169911200708976,2.775385152939104,0.2064325413192708,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,-0.6785828328007356,46575000.0
-0.12590978111336198,0.20169911200708976,0.3481028748565772,0.28797242925510214,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,-0.17408215730874677,4100000.0
0.05156860644656531,0.20169911200708976,0.3481028748565772,0.6141319809984274,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,-0.17408215730874677,5950000.0
0.05156860644656531,0.20169911200708976,0.3481028748565772,0.6141319809984274,0.854636672864302,0.3570665766847174,0.5639863473450756,0.824888905011403,-0.6785828328007356,1890000.0
0.6431632316463229,0.20169911200708976,-0.8655382641846863,0.6141319809984274,0.854636672864302,-0.8537263316011443,-1.2376095553958806,0.824888905011403,-0.6785828328007356,5960000.0
-1.4274179565528289,0.20169911200708976,1.5617440138978405,0.09227669820910647,-1.212514144074221,-1.6609216037917187,0.8642523311352349,0.824888905011403,-0.6785828328007356,9600000.0
1.2347578568460806,0.20169911200708976,-0.8655382641846863,-0.038187122488223174,-1.212514144074221,-0.8537263316011443,-1.2376095553958806,0.824888905011403,-0.6785828328007356,2619000.0
0.05156860644656531,0.20169911200708976,0.3481028748565772,0.532592093062596,0.854636672864302,0.3570665766847174,-1.2376095553958806,-1.245839572958885,-0.17408215730874677,4360000.0
-0.007590856073410456,0.20169911200708976,0.3481028748565772,-1.6200609484433508,0.854636672864302,1.1642618488752918,0.5639863473450756,0.5290705510156476,-0.6785828328007356,1990000.0
1.2939173193660563,0.20169911200708976,5.202667431021631,-1.995144432948175,-1.212514144074221,3.182250029351728,0.8642523311352349,0.824888905011403,-0.6785828328007356,2825000.0
1.2347578568460806,0.20169911200708976,-0.8655382641846863,0.532592093062596,-0.7990839806865164,-0.8537263316011443,-1.2376095553958806,-1.245839572958885,-0.17408215730874677,19440000.0
0.8206416192062502,0.20169911200708976,0.3481028748565772,0.28797242925510214,0.854636672864302,2.3750547571611538,0.8642523311352349,-1.245839572958885,-0.17408215730874677,4340700.0
0.05156860644656531,0.20169911200708976,0.3481028748565772,0.77721175687009,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,-0.17408215730874677,5550000.0
0.11072806896654107,0.20169911200708976,0.3481028748565772,-0.20126689835988582,0.854636672864302,0.3570665766847174,0.8642523311352349,0.824888905011403,-0.6785828328007356,36115200.0
0.7614821566862745,0.20169911200708976,-0.8655382641846863,0.28797242925510214,0.854636672864302,-0.8537263316011443,-1.2376095553958806,0.824888905011403,-0.17408215730874677,8942000.0
-0.4217070937132408,0.20169911200708976,0.3481028748565772,0.12489265338343947,-1.212514144074221,-0.45012869550585705,0.8642523311352349,0.824888905011403,-0.6785828328007356,2410000.0
1.6488740944859108,4.332422222537479,1.5617440138978405,0.3695123171909334,0.027776346088892793,0.3570665766847174,-1.2376095553958806,-1.245839572958885,-0.6785828328007356,117630000.0
-0.4217070937132408,0.20169911200708976,0.3481028748565772,-1.1797455535898618,-1.212514144074221,-0.45012869550585705,0.8642523311352349,0.824888905011403,-0.17408215730874677,2940000.0
1.2347578568460806,0.20169911200708976,-0.8655382641846863,0.9402915327417527,-1.212514144074221,-0.8537263316011443,-1.2376095553958806,-1.245839572958885,1.0871695314212253,6300000.0
0.9981200067661775,-3.9290239985233,-0.8655382641846863,0.77721175687009,-1.212514144074221,1.1642618488752918,0.8642523311352349,0.6769797280135254,-0.6785828328007356,1112400.0
1.412236244406008,0.20169911200708976,-0.8655382641846863,-3.1367028640498136,0.854636672864302,-0.8537263316011443,0.8642523311352349,-1.245839572958885,-0.17408215730874677,2850000.0
-0.18506924363333774,0.20169911200708976,0.3481028748565772,0.45105220512676475,-1.212514144074221,2.3750547571611538,-1.2376095553958806,-1.245839572958885,1.0871695314212253,4950000.0
1.6488740944859108,0.20169911200708976,0.3481028748565772,0.77721175687009,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,1.0871695314212253,56000000.0
-1.4274179565528289,0.20169911200708976,1.5617440138978405,-0.5274264501032111,0.854636672864302,-1.6609216037917187,-1.2376095553958806,0.824888905011403,-0.6785828328007356,14485000.0
0.9389605442462018,0.20169911200708976,0.3481028748565772,0.6141319809984274,0.854636672864302,1.1642618488752918,-1.2376095553958806,-1.245839572958885,-0.17408215730874677,9850000.0
0.8206416192062502,0.20169911200708976,0.3481028748565772,0.77721175687009,0.854636672864302,1.1642618488752918,0.8642523311352349,0.824888905011403,1.0871695314212253,6507000.0
-0.18506924363333774,0.20169911200708976,0.3481028748565772,0.28797242925510214,-0.7990839806865164,2.3750547571611538,0.8642523311352349,0.824888905011403,-0.17408215730874677,3366000.0
1.6488740944859108,0.20169911200708976,0.3481028748565772,0.77721175687009,0.854636672864302,0.3570665766847174,0.8642523311352349,0.824888905011403,-0.17408215730874677,9450000.0
1.412236244406008,0.20169911200708976,-0.8655382641846863,-0.20126689835988582,0.854636672864302,-0.8537263316011443,0.8642523311352349,-1.245839572958885,-0.17408215730874677,3900000.0
1.1755983943261048,0.20169911200708976,0.3481028748565772,-0.6905062259748738,-1.212514144074221,-1.6609216037917187,0.8642523311352349,0.824888905011403,-0.6785828328007356,5760000.0
-0.8949827938730469,0.20169911200708976,0.3481028748565772,-0.20126689835988582,-1.212514144074221,-0.8537263316011443,0.8642523311352349,0.2332521970198922,-0.6785828328007356,4533000.0
1.2347578568460806,0.20169911200708976,-0.8655382641846863,0.6141319809984274,0.854636672864302,-0.8537263316011443,1.1645183149253944,0.824888905011403,1.0871695314212253,10100000.0
-0.8358233313530712,0.20169911200708976,3.9890262919803674,-1.1797455535898618,0.854636672864302,2.3750547571611538,0.8642523311352349,-1.245839572958885,-0.17408215730874677,4104000.0
0.05156860644656531,0.20169911200708976,0.3481028748565772,0.77721175687009,0.854636672864302,0.3570665766847174,-1.2376095553958806,0.824888905011403,-0.17408215730874677,5480000.0
1.2347578568460806,0.20169911200708976,-0.8655382641846863,1.1359872637877484,-1.212514144074221,-0.8537263316011443,0.8642523311352349,-1.245839572958885,1.0871695314212253,9570000.0
-1.0133017189129985,0.20169911200708976,-0.8655382641846863,0.77721175687009,-1.212514144074221,-0.8537263316011443,0.8642523311352349,-1.245839572958885,1.0871695314212253,5990000.0
0.6431632316463229,0.20169911200708976,0.3481028748565772,0.77721175687009,0.854636672864302,-0.8537263316011443,-1.2376095553958806,-1.3937487499567627,-0.17408215730874677,8200000.0
1.2347578568460806,0.20169911200708976,-0.8655382641846863,-1.1797455535898618,0.854636672864302,-0.8537263316011443,0.8642523311352349,0.824888905011403,1.0871695314212253,5200000.0
1.412236244406008,0.20169911200708976,-0.8655382641846863,0.6141319809984274,0.854636672864302,-0.8537263316011443,-1.2376095553958806,-1.245839572958885,-0.17408215730874677,8950000.0
